id,age,income_level,debt_level,region,loan_access,data_accuracy,misidentified_vulnerability,access_to_bank_account,access_to_credit_card,access_to_insurance,financial_literacy_score,vulnerable,savings_amount,income_stability,credit_score,loan_history,late_payments_yearly,bankruptcies_filed,credit_utilisation_ratio,access_to_counselling,financial_shocks_annual,marital_status,no_dependents,creditworthy,monthly_expenses,access_financial_education,has_emergency_savings,financially_resilient,employment_status
ab86e20e-606b-4dca-9dcf-2ba753e3818d,41,18706.38,11384.33,Urban,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
9aa01d72-63c5-47ec-a906-73e50bb63ad0,40,89856.22,10092.56,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
e67c33d0-5e94-4084-8529-22baf36ff90c,22,75530.23,30233.48,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
5c3f8e9d-d297-49da-b7d8-196e339eab11,64,55507.81,21736.9,Rural,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
420f2a2c-186c-4541-8256-8bacf37375fd,59,17798.5,32301.84,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
ad2abafa-5a45-43b7-9546-656e88e5e2a7,41,32586.82,34540.71,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
96a91e6f-cef6-4598-8610-f6c1f546045d,51,81475.59,4373.04,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
efca0b22-d659-4ffc-a450-e1c5b31a1616,70,25886.8,14189.82,Urban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
c736492a-cf1c-40e0-9b24-0280afe51463,45,42316.87,42017.83,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
65a6b377-27ca-49b0-bff6-60aee94bcc0c,61,9251.25,16982.13,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
6a58f66f-7844-4895-b8c9-c79844fb98b7,30,37982.43,39468.48,Rural,TRUE,Outdated,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
3a6c7bc1-b8d9-4eb6-b7bf-9a46091742be,28,94945.95,40787.16,Urban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
7a518351-dc44-46ec-8abe-754f90714fef,29,22333.99,28853.73,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
ef6613e1-0803-45fc-9419-2dfdcca27433,65,20840.11,33399.35,Suburban,TRUE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
8b223e0c-a00d-41d0-a482-692342de0056,58,39293.88,34798.71,Urban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
ba703c1b-75b8-478a-9f80-d0f98d4001a0,26,25918.26,45537.52,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
9092b527-8614-4d5d-9546-204707fb9da6,18,14169.7,44260.1,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
b845ea6c-108a-4206-9966-54b2e843a2e6,33,14332.57,37291.09,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
f06ee4a7-2c7c-44b2-aed3-3accca6b69ad,21,80627.97,28105.62,Rural,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
d33768b9-b34d-4b70-a6db-a8038efd3ab2,35,40227.9,21088.74,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
c97be181-885e-4f0d-aba8-d3c6842aa956,36,79007.82,30303.84,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
03b9e82c-765e-4022-8901-903763b33213,31,88906.19,47273.85,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
da129ab6-308a-44ed-8739-62edadbbdd2e,21,83617.05,22866.97,Rural,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
61b62c30-0593-4f1c-ab93-7f84703a212b,42,8832.28,49607.79,Suburban,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
a5d331db-c1df-49cc-9f74-27127a90e81a,36,89593.85,28169.8,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
419a8da7-ef02-41b8-baee-1fde1a7e4099,39,59905.56,45214.71,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
4029b783-669f-4fa6-a77b-be97032954c6,82,22482.39,49448.66,Urban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
6834c964-0b97-4eab-9966-99cc47797d28,47,45777.09,38238.26,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
65b07083-3e93-44a9-a4af-a9ea43bc91c6,58,49246.12,29918.63,Suburban,TRUE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
11d0ddab-9648-4678-9cfb-f7ed932c1f68,36,19120.59,23626.69,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
ebefc721-35bc-4ef3-948c-108800aad755,60,73896.35,18626.83,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
713eec5e-7ea2-4ef4-9808-37a65d0fa141,42,81216.14,44228.06,Urban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
91cec837-b215-4519-a114-cbc65cb6998b,44,8428.5,11154.81,Rural,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
26f8a022-a3b5-4927-b9fe-333463a92f8e,21,6506.13,8991.93,Suburban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
b5eb4559-4085-4c44-8536-804aef6801a8,76,83772.76,46359.08,Suburban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
796716af-b84c-48b8-87ff-458e011733b7,71,93959,27080.26,Suburban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
759be9be-ba0b-4043-90a3-2a624279f587,33,79551.93,25882.24,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
e2045ae2-20bd-4021-be0a-5e5ce8990b73,42,29117.16,23050,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
356401ec-0219-450d-92ff-0a4af2ba0697,58,64294.65,23280.17,Suburban,TRUE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
09f0eb16-f4a7-44ea-9bdb-1a77351f9c01,53,12849.63,14170.21,Urban,FALSE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
90c8b61e-eec6-4a80-a582-9d7c453d8337,59,28473.54,2940.37,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
70ab6f0c-49ed-44fe-bf12-4cbc40f7578b,21,75715.79,24957.52,Urban,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
ce2d1f64-516a-489f-acfc-339d9a28dc0e,65,30310.52,44704.54,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
4ac0d748-7771-42b7-9df5-7723901d958b,41,83694.6,18677.54,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
ebf72f6b-21d5-47ad-b750-bb69195bbad9,29,16852.53,24934.7,Urban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
8069f381-bb3c-4e6e-81e7-17094fd3125b,18,92978.12,40006.07,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
4da6edba-6af6-48e0-a4bd-372d921ed48a,25,56864.2,7881.6,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
56871e48-aabd-47bf-afa9-f0b85d7d34e6,59,22205.13,2377.4,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
38d441ad-1749-4323-ada6-ec72ad105a4d,84,43511.42,5300.01,Urban,FALSE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
7d992619-0e7c-42a9-84a2-4580b63830c8,36,15650.61,17112.99,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
002956b0-a41d-4e6f-b4d4-ba78c2e6e9f2,61,95766.83,30862.47,Suburban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
45208266-93d5-4db4-8eb9-9ec109379339,81,83129.15,45806.26,Urban,TRUE,Outdated,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
578c3df3-a91e-42a0-bcb5-db1ea7d7ee9d,57,69497.61,32202.19,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
f403ea1b-cae1-4b6c-9854-69229c80aaed,38,11537.34,31252.78,Urban,FALSE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
6c0b09cb-082a-495e-a406-816dc5f833e9,81,12453.36,4859.34,Rural,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
b775a93e-bdbd-40e9-9ad1-7cca3ede3c18,58,19875.18,18011.27,Suburban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
689b8502-36d2-431a-b9e1-b0fa8ea9b92b,80,78125.22,25401.99,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
c7ec2895-aff2-48a1-9d25-451952b71e08,18,45539.98,33982.49,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
0ebc85e4-cce8-4413-960d-7e89d7e254e1,29,82960.51,3491.02,Rural,TRUE,Outdated,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
9efe9505-aec1-44f9-af5a-c15342b88813,31,94721.08,23405.84,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
588fe050-ab6c-4d32-9c50-822c46d16d30,71,59524.22,41606.57,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
d9b5c165-4f45-444d-bb45-3978ff6bee87,38,83239.5,31108.06,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
4916972c-20af-4453-a5cb-9addf4f4a246,23,59893.82,28216.06,Suburban,FALSE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
e4d00b12-b866-4d7b-ad08-3610e2db5edd,58,61783.2,20976.08,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
404ca6f3-959c-459c-bc0c-505a32bfa768,34,77608.31,14376.51,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
437d7525-d29d-40ee-92a2-d5dcc968e55d,58,35934.75,20773.26,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
0d3f72b3-a7f5-4109-aea6-9cd31c745f63,61,12154.57,770.83,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
f56162e2-21ee-4d3f-b2af-c055d4d14957,65,19918.66,10817.01,Rural,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
06528297-6fc5-450c-ad67-14f72baeb9b6,20,92928.99,15931.09,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
23894b75-8777-4f89-8b22-74de413cf55f,50,30078.66,17851.05,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
c7edd3b0-801c-488b-8990-5b9de5d7ec44,53,61266.52,30440.3,Urban,FALSE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
a0b69be9-73ac-496c-951e-350924a943ff,27,9187.18,35271.71,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
540b03c6-8a66-4d38-8b47-9e0cd941eb10,45,88868.77,47012.38,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
e5ffcb27-6d70-4a0b-bf2f-e2ddfb1e3187,46,80296.61,46639.56,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
79ab26a1-aaad-4078-b727-ab38d2a73fcb,79,50360.4,17658.03,Rural,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Student
c7e43343-5ded-478f-b795-5f6fc7861ac9,42,87313.96,19755.29,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
bd2bddb5-a9a8-42e3-9a3c-aa0d501569e0,72,92569.93,49356.51,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
75ddcc63-e3b9-41d8-9832-1006061d24a8,50,72597.05,40673.93,Suburban,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Student
7de4a3d2-3efa-4220-acfe-423a42f89bc9,81,89939.19,2927.34,Suburban,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
38f30c6c-8657-47d0-a451-8a749f954410,61,94025.78,35706.02,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
d32dd93f-e829-4a2f-a892-9f41f8149ae7,33,30568.44,9310.64,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
0f9a124b-fc20-4a1d-8c00-37f63d9621b7,82,29114.57,19925.57,Rural,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
0e7a6d0c-fb56-42c6-834f-2516c0595ea3,70,20848.66,3133.99,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
d645b13f-ada3-4aa5-8f63-2dc956d2c491,62,24981.71,15805.37,Suburban,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
16f62d2d-da19-40b9-a492-b626cb9efd5e,45,75880.03,15273.25,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
97ecb378-d676-4cf6-97d9-dc27548e8a73,36,98740.36,30605.18,Rural,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
33928c44-d6fe-435e-820c-ac9d9f2d4f29,57,70390.08,16747.62,Urban,TRUE,Outdated,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
ad170d80-83ad-45da-b986-09e9df945695,29,42701.74,12013.94,Urban,FALSE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
d208ccc8-3aba-418a-bf81-88959e558f8d,49,79284.89,33716.46,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
5ba091b5-8c95-4745-9a2c-219e587a67a6,81,61620.4,39252.77,Rural,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
716f949d-5975-4ecc-b782-e17ebfd0cfa7,46,52144.43,7770.95,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
f7cc5104-33e9-4336-9777-4c7e3d630292,31,59255.29,40379.7,Rural,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
14cbba1f-7e7f-4a1a-8e54-35947c27c8c1,39,38785.95,3245.95,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
0b349695-6363-4b22-aac6-6599793b8b56,29,44147.45,47516.99,Rural,TRUE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Student
05b0aae2-86fa-4470-aad5-d182fec77a4e,21,87593.8,37808.7,Suburban,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Student
f057df8e-116f-42e3-990e-8da353013708,43,66822.77,41792.9,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
760f7276-e13a-4f50-89b0-63a1751b06e9,73,37624.79,47009.21,Urban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
cfbf21b6-6406-4a1a-ad37-ff29d12bf182,37,26593.27,19970.06,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
657444b8-be5b-4932-9567-11b81704746c,71,74982.32,29563.27,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
6430c723-6097-4191-abe1-ecf371cefce5,76,95247.63,27105.42,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
676ddb75-20d3-46ea-95a1-fd02b920e697,69,75720.12,24388.82,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
d21e1459-e5f5-458d-b799-db4126e5ffd8,42,77786.42,20488.42,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
66d40f0f-4e56-4904-bbf9-6e2394828759,64,91995.21,26550.47,Rural,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
5b7381c4-e25b-4955-8f80-c5d031e85699,58,48160.58,8509.4,Suburban,TRUE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
63782adf-f82c-4e96-8cef-55bc0646946a,48,99427.49,18851.47,Rural,TRUE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
369f0de1-f3ce-4047-bc11-5e16a632891a,72,25352.57,38185.57,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
8a93f142-21e6-47b3-8686-766f653f632f,56,98453.28,21420.42,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
3b5b98b2-6231-49bb-a659-9e4c909ebc4f,53,53825.61,27618.44,Rural,TRUE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
8a1b9e2f-e5d1-47c2-ac55-dcd19f8aadf3,29,40962.11,46095,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
f6d31070-3777-439e-a880-9106febf23cf,54,65790.87,9222.09,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
df8048e8-5821-4ea6-9964-effb36e40cfd,41,23066.93,15190.69,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
411a8894-9d62-42cc-935c-5f6015fced91,65,42895.42,35112.01,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
04b10c92-4d32-4570-b0f3-035a62a757e8,82,40988.47,4325.56,Rural,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Student
5d25aa7f-6026-43c7-9718-638a8ce60f0f,43,47313.88,42350.61,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
ecc9f457-df40-4dd5-8206-9a77c9c7a765,37,56713.2,30814,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
83b2b818-26ea-4565-8bd0-b97309ea8921,18,14536.66,1318.74,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
0880a297-545f-4d8a-b46c-48a5a51b8326,42,91728.24,45176.56,Rural,FALSE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Student
041c02b0-067a-4b8d-ab3d-78ce7c13d287,20,36101.03,31408.07,Rural,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
1becff24-80be-4989-8f3e-6e79ce5c6d11,70,12631.85,12108.03,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
2c23950c-1f1d-4e2d-b634-bf0b4e73ac9f,65,43131.44,2121.17,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
bcf7e636-7fb5-43a9-81d9-da297e0a86d0,35,66562.29,6670.88,Suburban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
b0a9bcc1-44b0-4ab5-a266-b766a25c6f88,19,8783.37,34411.53,Suburban,TRUE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
5d562f93-1152-48f9-9977-01c0135bdaff,70,99604.5,29415.03,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
20ffdb1a-e2b3-4a2f-b321-1171e53f57cf,28,64286.11,35741.5,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
ebb96219-3290-4b4e-acc6-942de2bfc7af,71,97473.89,38293.48,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
81bab78b-1fc7-4753-8bbc-fae5fff8845a,41,68520.47,25698.09,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
0fc4259e-f3af-45f5-8ab3-7f94c98f2aa0,32,88648.52,47702.99,Suburban,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
1b679f89-76d1-4b16-9831-b22f0d3eef94,35,78663.51,40907.55,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
53e672fd-e21a-4ee8-8b3b-3b40cad627f3,30,51306.26,22381.54,Rural,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
ad7ab531-07d7-4513-a94e-808af4b5bcce,54,22288.64,1707.68,Urban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Unemployed
2aa8a3cb-377e-4e75-bb6b-7e060d2d1bed,46,31117.14,46725.43,Rural,FALSE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
82cef5eb-9b3e-4416-a9d9-b993ca462667,84,8774.08,35077.12,Suburban,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
bf4bf9e3-7828-443e-8ded-2d3a91b8830c,32,40125.1,17463.16,Urban,FALSE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
1071d0e3-b3ec-46f9-aaac-4f739d9754d1,68,24814.04,24803.56,Urban,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
84ddca78-dbce-41a5-bd24-03dbc813d84a,42,28993.41,24297.03,Rural,TRUE,Accurate,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
5efd7712-4301-42e6-99a2-554d4bf34cf2,72,23084.91,2988.45,Urban,TRUE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Student
54a1c19e-7f07-415a-95dd-fa0148707432,34,53061.56,38144.73,Rural,FALSE,Accurate,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,Employed
c043f29d-323d-432c-9ca7-621e72e28797,21,21086.88,27508.56,Suburban,FALSE,Accurate,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
7b6f51e1-ee31-49d5-b453-5a6a1b01f679,79,55528.78,23782.89,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
99d6df1f-620b-4fb5-8a3f-c075347f03ae,45,84069.07,27665.36,Rural,TRUE,Outdated,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
c4bf9677-1d5b-4fb3-b2a2-e94bbdd6d6b9,29,90499.86,23557.26,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Self-employed
9a447bd4-cf93-429d-b2f3-f28aa047df3a,68,44785.46,49406.75,Urban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
13342520-3e2b-48ef-bfbf-056ab3fcb78d,28,12055.9,44617.58,Urban,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Self-employed
f3f77cd4-974f-43bc-bfd8-c7e5c9b987bc,23,96721.45,34120.49,Rural,FALSE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
22253fc3-4159-44ad-a472-6f431163400e,76,78198.75,23684.68,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
a3c9b823-80a8-429a-aac7-d07f763f1613,37,59157.92,9349.54,Rural,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Student
217a5e24-0d67-46f2-b488-de04fd1f1c7d,54,31604.09,12168.47,Urban,FALSE,Outdated,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Unemployed
1591073b-61f3-415e-9375-b2bd54573558,81,97413.62,48026.26,Suburban,TRUE,Outdated,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,Student
e8af9386-7a6b-49e7-962a-c505b82fdee1,84,8357.85,40419.81,Suburban,TRUE,Accurate,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,Employed
